,0,1,2,3,4,5,6,7,8
233,Cc1ccc2cc3ccccc3cc2c1,-6.96,192.093900384,4.301420000000002,0.0,0.0,0.0,0.0,0.9333333333333333
234,CCC(C)(C)O,0.15,88.088815004,1.1673,20.23,1.0,1.0,1.0,0.0
235,CCC(C)C,-3.18,72.093900384,2.0524,0.0,0.0,0.0,1.0,0.0
236,CCC(C)CO,-0.47,88.088815004,1.0248,20.23,1.0,1.0,2.0,0.0
237,CCCCCC(C)C,-5.08,114.14085057599999,3.2227000000000023,0.0,0.0,0.0,4.0,0.0
238,Cc1ccc2ccccc2c1,-3.77,142.07825032,3.148220000000001,0.0,0.0,0.0,0.0,0.9090909090909091
239,CCCC(C)C,-3.74,86.109550448,2.442500000000001,0.0,0.0,0.0,2.0,0.0
240,CCCC(C)CO,-1.11,102.104465068,1.4149,20.23,1.0,1.0,3.0,0.0
241,Cc1ccc2c(ccc3ccccc32)c1,-5.84,192.093900384,4.301420000000003,0.0,0.0,0.0,0.0,0.9333333333333333
242,Cc1ccccc1O,-0.62,108.057514876,1.70062,20.23,1.0,1.0,0.0,0.75
243,CC(C)CO,0.1,74.07316494,0.6347,20.23,1.0,1.0,1.0,0.0
244,CC(C)C,-2.55,58.078250319999995,1.6622999999999999,0.0,0.0,0.0,0.0,0.0
245,CC(=C)C,-2.33,56.062600255999996,1.5824,0.0,0.0,0.0,0.0,0.0
246,Cc2ncc1nccnc1n2,-0.12,146.059246192,0.7282199999999999,51.56,0.0,4.0,0.0,0.9090909090909091
247,CC1CCCO1,0.11,86.07316494,1.1853,9.23,0.0,1.0,0.0,0.0
248,Oc1ccc2ccccc2c1,-2.28,144.057514876,2.5454,20.23,1.0,1.0,0.0,0.9090909090909091
249,CC(C)N(=O)=O,-0.62,89.047678464,0.6715,43.14,0.0,2.0,1.0,0.0
250,CCCCCCCC(C)O,-2.74,144.15141526,2.727700000000002,20.23,1.0,1.0,6.0,0.0
251,CCCCCCCC(=O)C,-2.58,142.135765196,2.935900000000001,17.07,0.0,1.0,6.0,0.0
252,CCCCCCC(C)O,-2.09,130.135765196,2.3376000000000006,20.23,1.0,1.0,5.0,0.0
253,CCCCCCC(=O)C,-2.05,128.120115132,2.5458000000000007,17.07,0.0,1.0,5.0,0.0
254,CCCC(C)O,-0.29,88.088815004,1.1673,20.23,1.0,1.0,2.0,0.0
255,CCCC(=O)C,-0.19,86.07316494,1.3755,17.07,0.0,1.0,2.0,0.0
256,OCCOc1ccccc1,-0.7,138.06807956,1.0576999999999999,29.46,1.0,2.0,3.0,0.6
257,CC(C)O,0.43,60.057514876,0.38710000000000006,20.23,1.0,1.0,0.0,0.0
258,O=C1CCCN1,1.07,85.052763844,-0.10360000000000008,29.1,1.0,1.0,0.0,0.0
259,CCCCCCCCCC(C)O,-2.94,172.182715388,3.5079000000000025,20.23,1.0,1.0,8.0,0.0
260,CC(C)(C)CCO,-0.5,102.104465068,1.4149,20.23,1.0,1.0,1.0,0.0
261,CC(O)C(C)(C)C,-0.62,102.104465068,1.4133,20.23,1.0,1.0,0.0,0.0
262,CC(=O)C(C)(C)C,-0.72,100.088815004,1.6215,17.07,0.0,1.0,0.0,0.0
263,CCC(C)(C)CC,-4.23,100.12520051199999,2.832600000000001,0.0,0.0,0.0,2.0,0.0
264,O=N(=O)c1cc(Cl)c(Cl)cc1,-3.2,190.954083696,2.901600000000001,43.14,0.0,2.0,1.0,0.5454545454545454
265,Oc1ccc(Cl)c(Cl)c1,-1.25,161.963920108,2.6990000000000007,20.23,1.0,1.0,0.0,0.6666666666666666
266,Cc1ccc(O)cc1C,-1.38,122.07316494,2.0090399999999997,20.23,1.0,1.0,0.0,0.6666666666666666
267,Cc1ccncc1C,0.36,107.073499288,1.69844,12.89,0.0,1.0,0.0,0.75
268,Clc1ccc(cc1Cl)c2ccccc2 ,-6.39,222.000305616,4.660400000000002,0.0,0.0,0.0,1.0,0.8571428571428571
269,Oc1cc(Cl)cc(Cl)c1,-1.34,161.963920108,2.699,20.23,1.0,1.0,0.0,0.6666666666666666
270,Cc1cc(C)cc(O)c1,-1.4,122.07316494,2.0090399999999997,20.23,1.0,1.0,0.0,0.6666666666666666
271,Cc1cncc(C)c1,0.38,107.073499288,1.69844,12.89,0.0,1.0,0.0,0.75
272,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.071,352.14230712,2.782800000000001,75.71,1.0,4.0,6.0,0.46153846153846156
273,COc1cccc(Cl)c1,-2.78,142.018542524,2.3486000000000002,9.23,0.0,1.0,1.0,0.6666666666666666
274,c1c(Cl)cccc1c2ccccc2,-4.88,188.039277968,4.007000000000002,0.0,0.0,0.0,1.0,0.9230769230769231
275,Oc1cccc(Cl)c1,-0.7,128.00289246,2.0456,20.23,1.0,1.0,0.0,0.75
276,ClCCC#N ,-0.29,89.003226808,1.1388800000000001,23.79,0.0,1.0,1.0,0.0
277,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.47,324.111006992,2.0025999999999993,75.71,1.0,4.0,4.0,0.5
278,CCC(O)(CC)CC,-0.85,116.120115132,1.9475,20.23,1.0,1.0,3.0,0.0
279,CCCCC(O)CC,-1.47,116.120115132,1.9475,20.23,1.0,1.0,4.0,0.0
280,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.301,394.189257312,3.9531000000000027,75.71,1.0,4.0,9.0,0.41379310344827586
281,CCCC(O)CC,-0.8,102.104465068,1.5574,20.23,1.0,1.0,3.0,0.0
282,CCCC(=O)CC,-0.83,100.088815004,1.7656,17.07,0.0,1.0,3.0,0.0
283,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.886,380.173607248,3.5630000000000024,75.71,1.0,4.0,8.0,0.42857142857142855
284,CCC#CCC,-1.99,82.07825032,1.8098,0.0,0.0,0.0,0.0,0.0
285,CC(C)C=C,-2.73,70.07825032,1.8284,0.0,0.0,0.0,1.0,0.0
286,CC(C)C(C)O,-0.18,88.088815004,1.0231999999999999,20.23,1.0,1.0,1.0,0.0
287,CC(C)C(=O)C,-0.12,86.07316494,1.2314,17.07,0.0,1.0,1.0,0.0
288,CCC(C)CCO,-0.72,102.104465068,1.4149,20.23,1.0,1.0,3.0,0.0
289,CCC(C)CCO,-0.71,102.104465068,1.4149,20.23,1.0,1.0,3.0,0.0
290,CCC(C)C(=O)C,-0.67,100.088815004,1.6215,17.07,0.0,1.0,2.0,0.0
291,CCCCC(C)(O)CC,-1.6,130.135765196,2.3376,20.23,1.0,1.0,4.0,0.0
292,CCCC(C)(O)CC,-0.98,116.120115132,1.9475,20.23,1.0,1.0,3.0,0.0
293,CCC(C)(O)CC,-0.36,102.104465068,1.5574,20.23,1.0,1.0,2.0,0.0
294,CC(C)CCO,-0.51,88.088815004,1.0248,20.23,1.0,1.0,2.0,0.0
295,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-7.92,268.125200512,5.553220000000004,0.0,0.0,0.0,0.0,0.8571428571428571
296,CCCCC(C)CC,-5.16,114.14085057599999,3.2227000000000023,0.0,0.0,0.0,4.0,0.0
297,Cc1c[nH]c2ccccc12 ,-2.42,131.073499288,2.4763200000000003,15.79,1.0,0.0,0.0,0.9
298,CCC(C)CC,-3.68,86.109550448,2.442500000000001,0.0,0.0,0.0,2.0,0.0
299,Cc1cccc(O)c1,-0.68,108.057514876,1.7006199999999998,20.23,1.0,1.0,0.0,0.75
300,CCCCCC(O)CC,-1.98,130.135765196,2.3376,20.23,1.0,1.0,5.0,0.0
301,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.523,408.204907376,4.343200000000004,75.71,1.0,4.0,10.0,0.4
302,CCC(O)CC,-0.24,88.088815004,1.1673,20.23,1.0,1.0,2.0,0.0
303,CCC(=O)CC,-0.28,86.07316494,1.3755,17.07,0.0,1.0,2.0,0.0
304,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.678,366.157957184,3.172900000000002,75.71,1.0,4.0,7.0,0.4444444444444444
305,O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.907,338.126657056,2.3927000000000005,75.71,1.0,4.0,5.0,0.48
306,Clc1ccc(cc1)c2ccc(Cl)cc2 ,-6.56,222.000305616,4.660400000000002,0.0,0.0,0.0,1.0,0.8571428571428571
307,Oc1ccc(Br)cc1,-1.09,171.95237688,2.1547,20.23,1.0,1.0,0.0,0.75
308,Cc1ccc(Br)cc1,-3.19,169.973112324,2.7575200000000013,0.0,0.0,0.0,0.0,0.75
309,COc1ccc(Cl)cc1,-2.78,142.018542524,2.3486000000000002,9.23,0.0,1.0,1.0,0.6666666666666666
310,Oc1ccc(Cl)cc1,-0.7,128.00289246,2.0456,20.23,1.0,1.0,0.0,0.75
311,Cc1ccc(Cl)cc1,-3.08,126.023627904,2.6484200000000007,0.0,0.0,0.0,0.0,0.75
312,CCc1ccc(C)cc1,-3.11,120.093900384,2.5574200000000005,0.0,0.0,0.0,1.0,0.6666666666666666
313,CCCC(O)CCC,-1.4,116.120115132,1.9475,20.23,1.0,1.0,4.0,0.0
314,CCCC(=O)CCC,-1.3,114.104465068,2.1557000000000004,17.07,0.0,1.0,4.0,0.0
315,c1(O)cc(O)ccc1CCCCCC,-2.59,194.130679816,3.220600000000001,40.46,2.0,2.0,5.0,0.42857142857142855
316,Oc1ccncc1,1.02,95.03711378,0.7871999999999999,33.120000000000005,1.0,2.0,0.0,0.8571428571428571
317,CC(C)c1ccc(C)cc1,-3.77,134.109550448,3.118420000000002,0.0,0.0,0.0,1.0,0.6
318,COc1ncnc2nccnc12 ,-1.11,162.054160812,0.4283999999999998,60.790000000000006,0.0,5.0,1.0,0.8333333333333334
319,CC(C)CC(C)O,-0.8,102.104465068,1.4133,20.23,1.0,1.0,2.0,0.0
320,CC(C)CC(=O)C,-0.74,100.088815004,1.6215,17.07,0.0,1.0,2.0,0.0
321,Cc1ccc(cc1)c2ccccc2,-4.62,168.093900384,3.662020000000002,0.0,0.0,0.0,1.0,0.9230769230769231
322,CC(C)CCCO,-1.14,102.104465068,1.4149,20.23,1.0,1.0,3.0,0.0
323,Cc1ncnc2nccnc12,-0.466,146.059246192,0.7282199999999999,51.56,0.0,4.0,0.0,0.9090909090909091
324,CC(=O)Nc1ccc(cc1)N(=O)=O,-2.692,180.053492116,1.5531999999999997,72.24000000000001,1.0,3.0,2.0,0.46153846153846156
325,OCCCC=C,-0.15,86.07316494,0.9449,20.23,1.0,1.0,3.0,0.0
326,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,-2.253,224.116092372,1.1050999999999993,75.27000000000001,2.0,3.0,3.0,0.0
327,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,-2.593,238.131742436,1.3510999999999993,75.27000000000001,2.0,3.0,3.0,0.0
328,O=C1NC(=O)NC(=O)C1(CC=C)CC=C,-2.077,208.084792244,0.49099999999999966,75.27000000000001,2.0,3.0,4.0,0.0
329,O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C,-2.766,212.116092372,0.6507999999999994,75.27000000000001,2.0,3.0,2.0,0.0
330,O=C1NC(=O)NC(=O)C1(C)C,-1.742,156.053492116,-0.6214000000000004,75.27000000000001,2.0,3.0,0.0,0.0
331,Oc2ccc1CCCCc1c2 ,-1.99,148.088815004,2.271,20.23,1.0,1.0,0.0,0.5454545454545454
332,Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.01,256.125200512,5.763040000000004,0.0,0.0,0.0,0.0,0.9
333,O=C1NC(=O)NC(=O)C1(CC)CC=C,-1.614,196.084792244,0.3248999999999995,75.27000000000001,2.0,3.0,3.0,0.0
334,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,-1.708,210.100442308,0.5708999999999995,75.27000000000001,2.0,3.0,3.0,0.0
335,O=C1NC(=O)NC(=O)C1(C)CC=C,-1.16,182.06914218,-0.06520000000000037,75.27000000000001,2.0,3.0,2.0,0.0
336,O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1,-2.369,244.084792244,0.8664999999999998,75.27000000000001,2.0,3.0,3.0,0.3333333333333333
337,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-2.658,226.131742436,1.1849999999999992,75.27000000000001,2.0,3.0,4.0,0.0
338,O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148,198.100442308,0.4047999999999994,75.27000000000001,2.0,3.0,2.0,0.0
339,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,-2.322,232.084792244,0.7003999999999997,75.27000000000001,2.0,3.0,2.0,0.35294117647058826
340,Fc1c[nH]c(=O)[nH]c1=O ,-1.077,130.017855556,-0.7977000000000001,65.72,2.0,2.0,0.0,0.6666666666666666
341,Oc1cccc2ncccc12 ,-2.54,145.052763844,1.9404,33.120000000000005,1.0,2.0,0.0,0.9090909090909091
342,O=C1NC(=O)NC(=O)C1(C)CC,-1.228,170.06914218,-0.2313000000000005,75.27000000000001,2.0,3.0,1.0,0.0
343,c1cccc2c3c(C)cc4ccccc4c3ccc12,-6.59,242.109550448,5.454620000000004,0.0,0.0,0.0,0.0,0.9473684210526315
344,Nc1c(C)c[nH]c(=O)n1 ,-1.458,125.058911844,-0.33948000000000017,71.77000000000001,2.0,3.0,0.0,0.6666666666666666
345,CCCCC(=O)CCCC,-2.58,142.135765196,2.935900000000001,17.07,0.0,1.0,6.0,0.0
346,Nc3cc2c1ccccc1ccc2c4ccccc34 ,-6.2,243.104799416,4.728400000000002,26.02,1.0,1.0,0.0,0.9473684210526315
347,Oc2ccc1ncccc1c2 ,-2.16,145.052763844,1.9403999999999997,33.120000000000005,1.0,2.0,0.0,0.9090909090909091
348,COc2cnc1ncncc1n2,-1.139,162.054160812,0.42839999999999984,60.790000000000006,0.0,5.0,1.0,0.8333333333333334
349,Cc1cc2c3ccccc3ccc2c4ccccc14,-6.57,242.109550448,5.454620000000004,0.0,0.0,0.0,0.0,0.9473684210526315
350,Cc1c2ccccc2c(C)c3ccc4ccccc4c13,-7.02,256.125200512,5.763040000000005,0.0,0.0,0.0,0.0,0.9
351,COc2cnc1cncnc1n2,-0.91,162.054160812,0.42839999999999984,60.790000000000006,0.0,5.0,1.0,0.8333333333333334
352,Cc2cnc1cncnc1n2,-0.854,146.059246192,0.7282199999999998,51.56,0.0,4.0,0.0,0.9090909090909091
353,Oc1cccc2cccnc12 ,-2.42,145.052763844,1.9403999999999995,33.120000000000005,1.0,2.0,0.0,0.9090909090909091
354,Cc1c2ccccc2c(C)c3ccccc13,-6.57,206.109550448,4.609840000000004,0.0,0.0,0.0,0.0,0.875
355,c3ccc2c(O)c1ccccc1cc2c3 ,-4.73,194.07316494,3.6986000000000017,20.23,1.0,1.0,0.0,0.9333333333333333
356,Cc1c2ccccc2cc3ccccc13,-5.89,192.093900384,4.301420000000003,0.0,0.0,0.0,0.0,0.9333333333333333
357,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237,465.98972461999995,5.630000000000004,55.38000000000001,0.0,9.0,10.0,0.4444444444444444
358,C1Cc2cccc3cccc1c23,-4.63,154.07825032,2.9384000000000015,0.0,0.0,0.0,0.0,0.8333333333333334
359,C1=Cc2cccc3cccc1c23,-3.96,152.062600256,3.3236000000000017,0.0,0.0,0.0,0.0,0.8333333333333334
360,COP(=O)(NC(C)=O)SC ,0.54,183.01190081,1.24,55.4,1.0,4.0,3.0,0.0
361,CC(=O)N,1.58,59.03711378,-0.5084,43.09,1.0,1.0,0.0,0.0
362,CC(=O)Nc1ccccc1,-1.33,135.068413908,1.6449999999999998,29.1,1.0,1.0,1.0,0.6
363,CC(=O)Nc1nnc(s1)S(N)(=O)=O ,-2.36,221.988132052,-0.8561000000000003,115.03999999999999,2.0,6.0,2.0,0.38461538461538464
364,CC#N,0.26,41.026549096,0.52988,23.79,0.0,1.0,0.0,0.0
365,CC(=O)c1ccccc1,-1.28,120.057514876,1.8892,17.07,0.0,1.0,1.0,0.6666666666666666
366,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-3.59,293.08341234000005,1.9493400000000003,89.43,1.0,5.0,3.0,0.55
367,c3ccc2nc1ccccc1cc2c3,-3.67,179.073499288,3.3880000000000017,12.89,0.0,1.0,0.0,1.0
368,C=CC=O,0.57,56.026214748,0.37129999999999996,17.07,0.0,1.0,1.0,0.0
369,C=CC#N,0.15,53.026549096,0.6959799999999999,23.79,0.0,1.0,0.0,0.0
370,Nc1ncnc2nc[nH]c12 ,-2.12,135.05449516,-0.0648999999999999,80.47999999999999,2.0,4.0,0.0,0.9
371,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ,-3.48,300.17254462799997,3.2664000000000017,51.21,0.0,3.0,0.0,0.0
372,CCc1cccc(CC)c1N(COC)C(=O)CCl ,-3.26,269.11825656,2.9871000000000016,29.54,0.0,2.0,6.0,0.3333333333333333
373,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-3.85,360.1936739959999,1.8457,91.67000000000002,2.0,5.0,3.0,0.0
374,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-6.307,361.875716336,5.270200000000002,0.0,0.0,0.0,0.0,0.0
375,NC(=O)NC1NC(=O)NC1=O ,-1.6,158.043990052,-2.1798,113.32,4.0,3.0,1.0,0.0
376,C=CCS(=O)SCC=C,-0.83,162.01730694,1.7553,17.07,0.0,2.0,5.0,0.0
377,O=c1[nH]cnc2[nH]ncc12 ,-2.266,136.038510748,-0.35380000000000006,74.43,2.0,3.0,0.0,0.9
378,O=C1NC(=O)C(=O)C(=O)N1 ,-1.25,142.001456544,-2.0785,92.34,2.0,4.0,0.0,0.0
379,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-1.99,286.01856315199996,-4.819399999999998,191.0,6.0,8.0,1.0,0.0
380,CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364,210.15929457599998,0.0696000000000001,48.39000000000001,0.0,6.0,3.0,0.4
381,CCNc1nc(NC(C)C)nc(SC)n1,-3.04,227.12046654399998,1.8455999999999997,62.730000000000004,2.0,6.0,5.0,0.4
382,OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O ,-0.77,457.1584106839999,-3.1080199999999985,202.31999999999996,7.0,12.0,7.0,0.1875
383,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.36,208.121177752,1.77922,41.57,1.0,3.0,2.0,0.4
384,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,-0.364,231.137162164,1.55042,30.17,0.0,4.0,2.0,0.6470588235294118
385,Nc1nccs1 ,-0.36,100.009519128,0.7253000000000001,38.91,1.0,3.0,0.0,0.8333333333333334
386,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-5.47,293.18919773600004,4.871880000000004,27.96,0.0,2.0,4.0,0.5454545454545454
387,Nc1nc[nH]n1,0.522,84.04359612799999,-0.6131000000000002,67.59,2.0,3.0,0.0,0.8333333333333334
388,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.468,226.131742436,1.1849999999999998,75.27000000000001,2.0,3.0,4.0,0.0
389,Cc2c(N)c(=O)n(c1ccccc1)n2C,-0.624,203.105862036,1.0666200000000003,52.95,1.0,4.0,1.0,0.7333333333333333
390,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ,-2.596,256.121177752,2.1311,55.24,1.0,4.0,4.0,0.631578947368421
391,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.69,286.193280072,4.087400000000003,34.14,0.0,2.0,0.0,0.0
392,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-4.402,290.2245802,3.959100000000003,37.3,1.0,2.0,0.0,0.0
393,COc1ccc(C=CC)cc1,-3.13,148.088815004,2.728300000000001,9.23,0.0,1.0,2.0,0.5454545454545454
394,Nc1ccccc1,-0.41,93.057849224,1.2688000000000001,26.02,1.0,1.0,0.0,0.8571428571428571
395,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-4.432,367.02324977800004,4.331900000000004,38.77,0.0,5.0,7.0,0.2857142857142857
396,COc1ccccc1,-1.85,108.057514876,1.6952,9.23,0.0,1.0,1.0,0.75
397,c1ccc2cc3ccccc3cc2c1,-6.35,178.07825032,3.993000000000002,0.0,0.0,0.0,0.0,1.0
398,O=C1c2ccccc2C(=O)c3ccccc13,-5.19,208.052429496,2.4620000000000006,34.14,0.0,2.0,0.0,0.75
399,Cc1cc(=O)n(c2ccccc2)n1C,0.715,188.094963004,1.4844199999999999,26.93,0.0,3.0,1.0,0.7857142857142857
400,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-3.538,300.15862588,2.0642199999999997,56.220000000000006,0.0,4.0,2.0,0.2727272727272727
401,OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-5.931,366.102272148,5.505100000000005,54.37,1.0,3.0,2.0,0.46153846153846156
402,CCNc1nc(NC(C)C)nc(OC)n1,-2.084,211.14331016399998,1.1322999999999996,71.96000000000001,2.0,6.0,5.0,0.4
403,CCNc1nc(Cl)nc(NC(C)C)n1,-3.85,215.09377312799998,1.7770999999999997,62.730000000000004,2.0,5.0,4.0,0.42857142857142855
404,CCN(CC)C(=O)CSc1ccc(Cl)nn1,-1.716,259.054610748,2.0904999999999996,46.09,0.0,4.0,5.0,0.375
405,N(=Nc1ccccc1)c2ccccc2,-4.45,182.08439832,4.102000000000002,24.72,0.0,2.0,2.0,0.8571428571428571
406,CNC(=O)C=C(C)OP(=O)(OC)OC,0.651,223.060959178,1.0536999999999999,73.86,1.0,5.0,5.0,0.0
407,ClCC#CCOC(=O)Nc1cccc(Cl)c1,-4.37,257.001033888,3.130700000000001,38.33,1.0,2.0,2.0,0.375
408,O=C1NC(=O)NC(=O)C1(CC)CC,-2.4,184.084792244,0.15879999999999939,75.27000000000001,2.0,3.0,2.0,0.0
409,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-3.59,421.03778258799997,1.6254,118.35999999999999,3.0,5.0,3.0,0.4444444444444444
410,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53,335.10929065199997,4.148200000000004,89.51999999999998,0.0,5.0,7.0,0.2608695652173913
411,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-4.71,410.18754305999994,4.057500000000004,68.31,0.0,7.0,8.0,0.21428571428571427
412,c1c(NC(=O)c2ccccc2(I))cccc1,-4.21,322.98071194,3.5435000000000016,29.1,1.0,1.0,2.0,0.75
413,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-4.883,290.13789043599996,2.572400000000001,85.25,2.0,5.0,4.0,0.42857142857142855
414,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2,397.06050787799995,3.7726000000000024,64.63,1.0,6.0,10.0,0.2608695652173913
415,O=Cc1ccccc1,-1.19,106.041864812,1.4990999999999999,17.07,0.0,1.0,1.0,0.75
416,NC(=O)c1ccccc1,-0.96,121.052763844,0.7855000000000001,43.09,1.0,1.0,1.0,0.6666666666666666
417,c1ccccc1,-1.64,78.046950192,1.6866,0.0,0.0,0.0,0.0,1.0
418,c1ccccc1C(O)c2ccccc2,-2.55,184.088815004,2.768300000000001,20.23,1.0,1.0,2.0,0.8571428571428571
419,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,-2.81,260.090940244,1.1077,90.06,1.0,5.0,5.0,0.5789473684210527
420,C1c2ccccc2c3ccc4ccccc4c13,-6.68,216.093900384,4.411000000000003,0.0,0.0,0.0,0.0,0.9411764705882353
421,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-8.699,252.093900384,5.737200000000003,0.0,0.0,0.0,0.0,1.0
422,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,-8.23,252.093900384,5.640400000000003,0.0,0.0,0.0,0.0,1.0
423,C1c2ccccc2c3cc4ccccc4cc13,-8.04,216.093900384,4.411000000000002,0.0,0.0,0.0,0.0,0.9411764705882353
424,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-7.8,252.093900384,5.737200000000003,0.0,0.0,0.0,0.0,1.0
425,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-8.0,252.093900384,5.640400000000003,0.0,0.0,0.0,0.0,1.0
426,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.49,252.093900384,5.640400000000003,0.0,0.0,0.0,0.0,1.0
427,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-9.018,276.093900384,6.3282000000000025,0.0,0.0,0.0,0.0,1.0
428,CCOC(=O)c1ccc(N)cc1,-2.616,165.078978592,1.4455,52.32,1.0,3.0,2.0,0.5
429,OC(C(=O)c1ccccc1)c2ccccc2,-2.85,212.083729624,2.602900000000001,37.3,1.0,2.0,3.0,0.75
430,N#Cc1ccccc1,-1.0,103.04219916,1.5582799999999999,23.79,0.0,1.0,0.0,0.75
431,O=C(c1ccccc1)c2ccccc2,-3.12,182.07316494,2.917600000000001,17.07,0.0,1.0,2.0,0.8571428571428571
432,c2ccc1scnc1c2 ,-1.5,135.01427016,2.2962999999999996,12.89,0.0,2.0,0.0,1.0
433,c2ccc1[nH]nnc1c2,-0.78,119.04834715999999,0.9578999999999998,41.57,1.0,2.0,0.0,1.0
434,c2ccc1ocnc1c2,-1.16,119.03711378,1.8277999999999999,26.03,0.0,2.0,0.0,1.0
435,ClCc1ccccc1,-2.39,126.023627904,2.4254000000000007,0.0,0.0,0.0,1.0,0.75
436,FC(F)(F)c1ccccc1,-2.51,146.03433482,2.705400000000001,0.0,0.0,0.0,0.0,0.6
437,NC(=O)NCc1ccccc1 ,-0.95,150.07931294,0.8548999999999998,55.120000000000005,2.0,1.0,2.0,0.5454545454545454
438,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.71,476.2574171239999,3.636800000000003,100.90000000000002,2.0,6.0,6.0,0.0
439,C(Cc1ccccc1)c2ccccc2,-4.62,182.109550448,3.4718000000000018,0.0,0.0,0.0,3.0,0.8571428571428571
440,c1ccc(cc1)c2ccccc2,-4.345,154.07825032,3.353600000000002,0.0,0.0,0.0,1.0,1.0
441,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-5.4,256.100048384,4.450000000000003,25.78,0.0,2.0,1.0,1.0
442,CC1(C)C2CCC1(C)C(O)C2,-2.32,154.135765196,2.1935000000000002,20.23,1.0,1.0,0.0,0.0
443,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,-2.523,260.016039756,1.5785200000000001,54.86,1.0,3.0,2.0,0.42857142857142855
444,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-4.445,526.0779713159999,7.183700000000006,70.67,2.0,4.0,6.0,0.8
445,Brc1ccccc1,-2.55,155.95746226,2.4491000000000005,0.0,0.0,0.0,0.0,0.8571428571428571
446,ClCBr,-0.89,127.902839844,1.5776,0.0,0.0,0.0,0.0,0.0
447,BrC(Cl)Cl,-1.54,161.863867492,2.1425,0.0,0.0,0.0,0.0,0.0
448,CCBr,-1.09,107.95746226,1.4012,0.0,0.0,0.0,0.0,0.0
